Age,Gender,Income,SpendingScore,PurchaseAmount,ProductCategory,PaymentMethod,City,State,Country,IsActive,Returns,DiscountUsed,ReviewScore,Browser,Device,SessionTime,Churn,Year,Month
33,1,57116,10,4149,0,2,0,4,2,2,1.0,2,1.7653224468988866,1,2,299,1,2023.0,1.0
47,0,46909,31,949,2,0,2,3,3,2,0.0,2,4.571158737308729,2,0,167,0,,
22,1,77619,39,4500,0,0,0,1,0,2,2.0,2,4.221213950604216,1,1,263,0,2023.0,1.0
51,1,66815,52,1928,1,2,4,1,0,1,0.0,0,3.0373577403882672,2,2,215,1,,
28,1,82188,72,4445,3,2,0,0,2,0,2.0,2,3.4080652553909787,1,2,253,0,,
48,1,93839,16,2402,2,4,2,0,3,1,2.0,1,1.3323518335771944,0,1,219,0,2023.0,1.0
24,2,108425,66,4938,1,4,1,2,1,2,2.0,0,1.0699777483050448,3,0,143,0,,
20,1,70345,50,1604,1,2,0,4,2,0,0.9984059511158342,0,1.5413870509791558,2,3,35,0,2023.0,1.0
54,0,79300,73,1117,1,1,0,0,1,2,0.0,0,2.978591068544544,3,3,111,1,,
56,0,44435,90,1833,2,4,3,1,1,0,2.0,2,3.15924225171585,2,3,29,1,,
41,1,100738,45,3558,0,4,3,0,3,0,0.9984059511158342,1,2.270177785061735,0,0,8,0,,
48,1,53957,79,2818,0,2,4,3,0,2,0.0,2,1.789000584318706,2,0,194,1,2023.0,1.0
45,0,32076,80,377,1,0,0,3,0,2,0.0,0,3.515569943363529,0,2,179,1,,
41,0,112254,43,2163,3,1,1,1,1,1,0.9984059511158342,1,2.4947254241379557,3,2,175,1,2023.0,1.0
53,0,51746,21,3826,4,1,4,2,3,1,1.0,1,1.481262817188612,1,0,96,1,,
65,0,101991,72,1712,3,2,0,1,0,0,1.0,0,4.497168296534084,0,0,141,1,2023.0,1.0
36,2,95133,22,3304,0,3,0,2,3,2,0.9984059511158342,0,3.8369901136709776,1,0,179,0,,
45,1,110594,10,432,2,2,1,2,0,0,2.0,1,2.797397542100189,1,0,254,1,,
61,0,59159,29,3914,1,2,0,3,2,0,2.0,1,3.231931677783578,3,0,239,1,,
20,0,35372,12,4234,4,4,1,1,3,2,2.0,2,3.386748936370985,2,1,269,1,,
63,0,21095,31,3751,2,4,3,2,3,2,1.0,2,3.3718263689300416,3,0,208,1,,
33,2,106682,71,4516,4,1,4,3,0,2,2.0,2,3.24935339460854,3,2,18,0,,
65,2,85263,69,2831,2,3,3,3,0,1,0.9984059511158342,0,4.550787402283875,0,3,170,0,,
68,2,54651,97,2631,3,4,3,2,1,1,0.0,2,3.11801862611714,2,2,75,1,,
30,2,24781,51,624,0,3,4,1,3,1,0.9984059511158342,1,2.4199141939805755,0,0,2,0,2023.0,1.0
45,0,26922,29,4860,0,3,0,0,1,1,2.0,2,2.2158320002580707,0,1,85,1,,
47,1,52577,31,2315,2,4,2,1,2,2,0.0,2,4.573825226771696,2,1,93,1,,
52,0,22620,19,671,1,3,0,1,1,2,2.0,2,3.28611966089498,2,0,153,0,,
57,1,117243,95,4057,3,1,0,3,2,1,2.0,2,1.357306826481778,2,3,147,0,2023.0,1.0
18,0,87612,43,4924,3,2,3,4,3,2,0.9984059511158342,1,4.577932288291937,1,1,203,1,,
54,0,30265,47,459,0,3,2,3,2,2,1.0,2,2.0133161899427265,3,2,299,1,,
69,0,71818,41,2909,0,1,0,2,1,0,1.0,1,1.1015709377723324,3,1,106,0,,
47,1,23937,35,3233,2,4,3,3,3,0,1.0,1,1.5811805471234184,2,1,124,1,,
42,2,112498,93,2629,0,3,3,2,3,1,1.0,1,1.2042556139586529,2,2,60,1,,
42,1,52009,10,2457,4,2,4,0,2,2,0.0,0,2.0232200361620154,2,2,287,1,,
21,0,57260,61,3507,3,0,3,0,2,2,0.9984059511158342,0,1.6297223607270563,1,2,47,0,,
52,1,35926,47,2812,3,1,0,1,2,2,0.0,1,2.6703502751682504,2,3,33,0,2023.0,1.0
61,0,79648,14,1173,2,3,0,0,2,2,0.0,2,3.986072911317717,2,3,197,1,,
32,0,87474,98,281,3,1,3,4,3,2,2.0,2,1.3465052227642818,0,2,185,1,2023.0,1.0
43,0,94504,36,4310,3,1,4,2,3,1,2.0,1,4.582019335448552,0,3,102,1,2023.0,1.0
45,0,106240,92,1916,1,1,2,1,1,0,2.0,1,4.361439042306713,1,1,69,1,,
62,1,47588,49,4298,3,0,0,0,0,0,2.0,1,4.642048743129447,2,3,244,0,,
39,0,68351,86,956,4,2,2,1,1,1,0.0,2,4.8046686407088615,3,1,16,0,2023.0,1.0
46,2,45198,7,2128,0,3,0,2,0,0,1.0,0,1.797585322626245,2,3,82,1,,
37,0,31036,13,917,2,4,0,2,0,1,2.0,0,1.291279542515742,1,3,258,1,,
19,1,77623,97,2190,4,3,4,2,0,2,0.0,2,3.971960023934161,0,0,291,1,2023.0,1.0
20,0,90290,35,3065,3,1,0,2,0,2,0.9984059511158342,0,2.983974427536008,1,1,142,1,2023.0,1.0
43,1,101574,4,720,2,1,1,1,2,1,0.0,2,4.3968814477917935,1,1,132,0,,
45,0,64387,82,935,2,2,0,2,1,2,1.0,0,1.4666642514060793,2,2,160,0,2023.0,1.0
55,2,92197,78,4358,4,2,1,2,0,2,0.0,0,1.919336524638152,0,3,211,0,,
36,2,87969,31,1068,0,3,4,0,3,1,2.0,2,3.2835598751323194,0,0,132,0,2023.0,1.0
56,2,42689,44,4305,2,0,2,4,0,1,0.0,1,3.16411702836606,2,0,122,0,,
46,0,59842,2,1372,3,1,0,2,0,2,2.0,0,1.3561632204011635,3,3,259,0,2023.0,1.0
33,1,40156,50,1801,4,2,0,2,0,2,1.0,2,3.3396414831475467,2,2,201,1,,
20,2,75240,91,2621,1,1,0,4,1,2,0.0,0,1.3012268295415628,1,1,53,1,,
42,0,111916,87,4976,0,4,0,1,2,1,2.0,1,3.754674722383078,2,2,203,0,,
43,0,115752,26,1305,4,2,1,0,0,2,2.0,2,2.21792457324533,1,2,105,1,,
43,0,64512,88,1106,4,0,1,2,3,2,0.9984059511158342,1,3.657944151179708,2,1,175,0,,
33,1,97722,97,1191,2,1,3,4,1,2,0.9984059511158342,2,1.4862883817901729,0,0,247,1,,
32,1,100983,86,301,3,0,4,4,3,2,2.0,0,3.284652666645792,1,0,253,1,,
20,0,37198,1,2979,1,0,1,3,2,1,0.0,1,2.6311796090617765,1,1,142,1,,
21,0,95023,74,2513,2,4,4,0,3,2,0.9984059511158342,0,3.91539057532682,0,1,261,0,2023.0,1.0
59,1,91035,91,4658,2,3,0,1,0,0,0.9984059511158342,2,1.848010386635095,2,3,254,1,2023.0,1.0
29,0,100840,2,3300,0,4,3,1,3,2,0.0,2,4.674780428374804,0,0,123,0,,
46,1,100541,28,2138,4,2,1,4,1,2,1.0,0,4.547032335175575,0,3,191,1,,
46,2,54341,96,2348,3,4,0,3,2,1,1.0,1,1.0348768416314358,3,0,231,0,2023.0,1.0
51,2,77410,22,1502,1,3,1,0,1,1,0.0,0,2.277483928139498,1,1,281,1,2023.0,1.0
41,1,107780,52,2070,2,1,1,0,1,2,1.0,2,4.825421698592162,2,1,63,0,2023.0,1.0
45,0,28078,88,1137,2,0,1,2,3,0,2.0,1,4.717920369784527,0,1,127,1,,
54,0,78235,5,3736,0,0,0,3,1,0,0.9984059511158342,0,1.061622111665299,1,1,208,0,,
42,1,104292,63,4413,1,1,2,4,3,2,1.0,0,3.744217545853892,0,1,275,1,,
45,1,68285,20,336,4,0,0,1,1,2,2.0,0,3.535210886207788,1,2,14,0,,
52,0,106478,47,3155,3,2,3,3,1,1,2.0,2,1.0417093214659987,2,1,234,0,2023.0,1.0
66,2,93802,29,1774,2,4,1,4,0,0,0.9984059511158342,1,4.0132647757994375,1,0,78,1,,
64,1,30844,9,3921,1,4,4,4,3,2,2.0,2,3.113477064179848,0,0,18,0,,
40,1,29984,48,1899,3,3,2,3,1,0,2.0,1,1.7515606795215857,2,3,187,0,,
20,1,84356,27,2760,0,0,3,3,3,1,2.0,2,1.7413581060862038,3,3,181,1,,
38,1,27619,95,1566,2,3,2,4,2,1,0.9984059511158342,0,2.545119875413828,2,1,41,0,,
62,2,105615,57,4657,3,2,3,3,1,1,2.0,0,4.083802639238913,1,2,298,1,,
33,0,90382,93,4110,1,2,1,1,2,2,0.9984059511158342,0,2.2266141244758915,2,0,264,0,,
62,0,24841,98,586,4,1,2,3,2,2,2.0,2,3.3401272485017834,3,1,245,1,,
48,0,113685,92,4711,4,3,3,1,1,0,0.0,0,3.947343020096477,0,2,165,1,,
21,0,117204,89,1482,2,1,1,4,0,2,0.0,2,4.993199313891544,0,2,274,0,,
63,1,58492,91,977,0,0,0,3,3,2,0.9984059511158342,2,1.1590548278125437,2,3,113,1,2023.0,1.0
43,0,40388,22,1930,3,0,4,2,3,1,0.0,1,1.4105266983797726,1,0,170,1,,
34,1,35330,95,1111,0,4,3,2,1,1,2.0,0,2.7524813345767174,0,2,38,1,2023.0,1.0
50,1,92908,86,2246,1,0,2,1,1,2,0.9984059511158342,1,2.8003855920362573,2,3,172,1,2023.0,1.0
40,0,76406,89,464,3,0,3,2,0,2,1.0,2,1.1654931881388757,0,1,189,0,,
52,1,89715,36,2874,3,4,0,1,3,1,0.0,1,2.686760427896219,1,0,28,0,,
64,1,85930,54,1969,0,0,3,3,0,2,1.0,0,2.477028279421097,2,2,115,1,2023.0,1.0
49,2,89963,30,4239,2,1,1,1,3,2,2.0,0,3.0360959050182754,2,0,142,0,,
56,0,78414,17,1887,1,0,0,4,1,2,1.0,1,4.624701684133445,2,1,284,1,2023.0,1.0
62,1,21218,73,4906,0,1,3,4,3,2,0.0,0,4.377075701452943,1,2,104,1,,
30,0,49739,84,3565,2,4,0,4,0,2,1.0,0,1.1012915521486106,2,1,257,1,,
25,1,47206,20,2697,2,0,4,1,2,1,0.9984059511158342,0,1.2932764493240887,0,3,15,1,,
62,1,45104,96,822,2,3,3,1,0,1,0.0,0,1.4829366189184858,0,0,180,0,,
53,0,70044,84,3591,1,1,4,3,2,0,2.0,1,1.7649108870155907,0,0,116,0,,
43,2,94489,65,3446,0,1,0,4,0,0,0.9984059511158342,2,2.5192305427470374,3,1,37,0,,
68,2,99646,23,4460,4,0,0,1,2,0,1.0,2,4.055716413993406,0,1,55,0,,
21,2,75324,30,2993,1,1,3,2,2,2,2.0,2,2.131114164504155,0,2,159,0,,
23,0,94280,34,3134,2,1,2,4,0,2,0.0,0,4.631028196280683,1,0,288,0,,
62,1,83083,35,4835,3,1,4,2,1,0,2.0,0,2.572803775326153,0,2,93,1,,
63,0,83328,93,4976,2,0,2,2,2,1,1.0,1,4.870081280531406,0,3,298,0,,
69,1,97947,55,197,4,3,2,4,1,1,0.0,0,3.976596786440974,3,2,129,1,2023.0,1.0
58,1,23515,52,3532,2,3,2,2,1,1,0.0,1,3.9211929569004846,0,3,151,0,2023.0,1.0
62,1,39937,41,3723,4,0,3,4,3,0,0.0,2,2.4033671299349164,2,3,210,0,,
64,1,95526,8,4362,0,4,2,3,0,1,2.0,0,1.4192430708378183,2,0,199,1,,
52,2,103637,72,762,4,0,1,1,1,0,0.9984059511158342,2,1.2770419053210116,3,2,88,1,,
36,0,106261,56,1948,1,3,1,3,3,0,1.0,2,4.395445757414745,0,0,292,0,,
46,2,117906,80,2205,0,0,3,1,0,2,1.0,0,1.38291401088371,2,2,187,1,,
58,1,93740,25,1663,3,0,2,0,1,1,1.0,1,3.3240678388892584,1,2,288,0,2023.0,1.0
26,0,92010,97,3539,3,1,3,1,0,0,0.9984059511158342,0,2.9094857178260147,0,2,9,0,2023.0,1.0
26,1,96586,12,3817,4,2,1,0,1,0,0.0,0,2.6211174094079883,0,3,134,1,,
18,1,77772,58,2941,3,0,4,3,2,1,1.0,0,1.769297777479271,3,1,230,0,,
38,1,38414,53,3770,2,1,0,1,2,2,0.0,2,3.339386812397599,0,0,25,1,,
35,1,97228,84,859,4,2,1,2,0,1,2.0,2,1.9251159369900412,1,1,176,0,,
62,0,69582,83,4328,0,4,0,1,3,0,2.0,0,1.5913466592569177,1,0,130,1,2023.0,1.0
67,1,22631,58,280,0,2,0,3,2,0,0.9984059511158342,0,3.600140563206536,2,3,237,0,,
40,0,102742,5,2529,0,1,0,0,0,0,0.0,2,1.6066505192675091,3,0,115,0,,
61,0,67042,81,4345,4,3,4,4,1,2,1.0,1,4.080752544778166,2,3,231,1,,
34,0,56820,82,2662,2,1,1,3,1,0,2.0,1,3.829353009315829,3,3,20,0,,
50,1,32460,63,2121,2,2,2,0,3,1,1.0,0,1.8126017518498492,3,0,292,1,,
23,0,92867,99,2153,3,4,2,2,1,0,2.0,0,2.230441910501583,0,3,142,0,,
51,1,115918,60,4821,0,2,0,3,1,0,2.0,2,2.3491261108515253,0,2,195,1,,
24,0,27145,90,1596,2,3,1,2,0,2,0.0,1,3.2730306058678966,0,2,233,1,2023.0,1.0
59,1,29616,58,1254,1,0,1,4,1,1,0.9984059511158342,0,3.619123052624496,3,2,173,1,,
64,1,45854,63,3628,0,4,0,1,1,0,0.9984059511158342,0,2.670084837250288,1,2,93,0,,
48,1,105836,38,797,0,3,3,2,1,2,0.0,2,2.5618303645738107,2,3,299,1,2023.0,1.0
44,2,96095,46,3590,4,0,0,2,2,2,0.0,0,1.1497867080217894,2,3,54,1,2023.0,1.0
36,0,98655,26,4103,1,3,3,2,1,0,1.0,2,4.470420424209733,2,2,216,1,,
68,1,36878,93,3765,4,4,0,0,2,0,2.0,0,1.4311332481001189,3,1,228,0,,
57,1,34892,6,1789,3,3,0,0,1,1,1.0,1,2.71284647813331,0,3,187,0,,
36,1,36482,95,3729,3,3,1,3,1,2,1.0,2,2.83151003666707,3,3,267,1,2023.0,1.0
24,1,110644,45,3046,2,1,3,2,3,0,2.0,1,3.913879663764988,1,3,242,1,,
52,0,49281,71,4723,0,3,3,0,0,0,2.0,0,4.450303144063813,2,0,164,1,,
24,0,44111,79,240,4,2,2,4,2,0,0.9984059511158342,2,3.01492334875825,3,2,90,1,2023.0,1.0
66,2,78241,53,3562,0,2,2,1,0,0,2.0,1,1.8576348211308928,3,3,42,0,,
50,0,35522,55,2849,0,3,2,4,0,2,2.0,2,3.663947647626338,1,0,188,0,,
33,0,38361,1,3311,3,1,2,0,0,2,1.0,0,2.136698814636239,3,3,287,1,2023.0,1.0
51,0,34551,18,1475,2,2,2,4,3,0,0.9984059511158342,2,1.7507571412339114,2,1,127,0,2023.0,1.0
41,2,92240,92,3452,0,4,3,2,1,0,1.0,2,2.2673607785688223,0,2,190,0,,
49,1,47180,84,2944,4,3,2,2,2,0,0.0,1,4.628368695083364,0,0,261,0,,
37,0,109572,53,4126,2,3,1,2,1,2,2.0,0,2.1969839466208114,2,2,98,1,,
23,0,99301,41,963,4,1,0,3,2,2,1.0,2,2.0304208181475856,3,2,6,0,,
38,0,100522,79,1276,4,0,4,2,3,2,0.0,1,2.6960504050258765,2,3,193,1,,
57,0,33280,96,3448,3,3,2,3,3,0,0.9984059511158342,2,1.4878233070492892,3,1,188,1,,
52,1,24512,37,3134,0,3,1,3,3,1,1.0,0,2.5050549137739333,3,3,36,1,,
44,1,56282,83,2164,4,3,2,4,3,0,2.0,1,2.8025766597600725,0,3,288,0,,
50,0,32938,99,2732,4,3,1,2,3,2,1.0,2,4.280828637453288,0,3,236,1,,
23,0,117805,83,3948,4,3,1,1,3,0,2.0,1,1.3182265608083483,2,3,82,1,,
21,2,81877,59,284,4,4,0,0,3,1,1.0,1,1.9574058619678207,2,2,249,1,,
65,0,97112,42,1933,0,0,0,0,2,2,1.0,0,2.232499205039723,0,1,97,0,,
19,0,77819,12,1253,2,2,3,4,3,0,1.0,2,3.3133957679657557,3,2,252,1,,
65,0,114002,59,4194,2,3,3,0,2,0,2.0,1,4.5737925082571165,1,3,216,1,,
38,1,63148,45,769,3,3,0,0,1,0,0.0,2,2.7920942689114736,0,0,135,1,2023.0,1.0
45,2,22369,21,3198,1,4,4,0,1,0,2.0,2,3.92027653140676,3,2,179,0,,
44,1,30845,65,3037,3,3,3,4,0,2,0.0,1,2.793656539385468,2,3,2,0,,
45,0,58897,49,1284,1,0,1,0,2,2,0.0,1,2.373534880265999,3,3,155,0,,
31,1,84732,3,3770,4,2,3,0,0,0,0.9984059511158342,0,3.5674728691415223,0,0,231,0,2023.0,1.0
25,0,51996,86,3193,0,2,3,3,0,0,2.0,2,3.360131264256386,3,3,216,1,,
28,1,110504,47,3863,1,3,3,1,2,2,0.9984059511158342,0,3.133718301482481,2,2,270,0,,
61,2,31231,23,1595,3,0,3,3,3,0,0.9984059511158342,0,4.549678229603675,0,0,207,0,,
22,0,47738,55,1039,3,2,3,3,0,1,0.0,2,1.828441453650748,2,0,75,1,2023.0,1.0
28,1,67700,51,3108,0,3,0,3,2,2,0.0,2,3.434946111247515,3,2,54,1,,
35,2,57924,88,3294,4,0,4,4,1,0,0.9984059511158342,1,1.845914403542511,3,1,143,0,,
22,1,92571,30,3987,3,2,3,2,0,2,2.0,0,1.9346178066287725,2,1,179,1,,
28,1,60148,88,4364,2,4,0,4,2,0,0.9984059511158342,1,2.681495543028585,2,1,288,1,2023.0,1.0
40,0,83079,79,4421,1,2,0,3,3,0,0.0,0,3.680457105265751,0,2,140,0,,
31,2,44561,67,2894,0,2,3,4,0,0,0.9984059511158342,0,1.2470810128047145,3,0,275,1,,
29,0,37059,67,3339,4,4,2,4,2,0,0.9984059511158342,2,4.865914577570559,1,2,213,1,,
61,1,90935,58,3246,4,4,0,1,3,1,1.0,0,3.1852931877435138,2,2,165,0,,
40,0,49455,56,4187,3,0,1,3,0,0,1.0,0,1.6434214604226265,3,1,65,1,,
68,1,47258,82,1970,1,3,1,4,1,1,0.0,1,3.682215345613349,1,1,133,1,2023.0,1.0
66,0,113498,56,4227,3,4,1,0,1,0,2.0,0,4.771565653480863,2,2,260,0,,
28,2,69966,38,1301,4,4,1,4,0,0,2.0,1,1.1068637634618956,1,2,103,0,,
58,1,112680,96,1177,2,4,4,4,3,1,1.0,0,3.266963498938479,3,3,88,1,,
55,0,96452,84,2413,0,3,0,3,2,1,0.0,2,3.944986810319121,1,1,151,0,2023.0,1.0
54,1,54568,82,4377,2,2,0,0,0,0,0.9984059511158342,2,1.9818690011672744,0,2,286,1,,
34,0,36417,75,2773,4,2,2,2,2,2,0.9984059511158342,0,1.7639331068516588,3,0,77,1,2023.0,1.0
60,0,97078,75,4867,3,4,0,2,2,0,0.0,1,3.967237242234137,2,2,296,0,,
47,0,25271,3,4276,2,4,3,4,0,2,0.9984059511158342,1,1.7383976269953705,1,3,145,0,,
32,1,60581,63,1230,3,3,2,0,3,0,0.9984059511158342,2,1.269516329849231,1,3,296,0,,
64,1,87650,44,2523,4,0,4,3,1,2,0.9984059511158342,0,1.64760460343985,0,3,85,0,,
40,1,21597,62,793,3,0,1,1,2,1,2.0,1,1.5482976849820225,2,1,285,1,2023.0,1.0
38,1,30599,37,3747,1,3,2,0,3,2,0.0,1,3.4745938570582027,2,0,150,0,,
23,2,87643,25,1677,0,1,0,3,1,1,1.0,0,3.7824808750635928,2,0,177,1,2023.0,1.0
23,0,117091,65,4127,1,3,0,4,3,0,0.0,0,2.578295926876053,1,3,85,1,2023.0,1.0
64,0,67482,31,3274,1,2,1,1,2,0,0.0,2,1.9729915695705864,1,3,231,0,,
63,2,85527,58,4558,3,2,3,1,2,1,1.0,1,1.0523791782514893,3,2,289,0,,
50,0,71097,26,4308,1,0,2,4,0,2,1.0,2,2.381831791246024,1,3,277,0,,
32,0,74850,54,2959,4,3,1,3,2,2,0.0,1,1.84604491392258,1,0,109,1,2023.0,1.0
55,0,108747,27,1137,0,2,2,2,3,0,0.0,2,3.843494642342158,1,3,234,0,,
46,0,70391,60,357,3,1,4,1,1,1,0.0,1,2.570221115698655,3,0,58,0,2023.0,1.0
26,1,115385,25,2082,0,2,4,2,3,0,2.0,1,2.3805849162888872,0,0,233,0,2023.0,1.0
40,0,99062,64,1751,2,0,2,3,2,1,1.0,2,2.518255379518617,0,0,266,1,,
57,1,66105,55,3605,3,1,2,4,3,0,2.0,1,4.5049808376774365,1,1,209,0,,
25,1,67664,15,492,3,3,0,2,2,0,1.0,2,4.862099030197473,2,2,200,0,,
55,0,47632,73,1335,4,2,1,4,1,2,1.0,2,2.873782877029389,0,0,223,0,,
58,0,45298,20,2817,2,0,2,0,3,0,2.0,0,3.647204606309866,2,3,248,1,,
49,1,26829,76,4460,0,2,4,4,1,2,0.0,0,2.9139229431042586,3,1,81,1,2023.0,1.0
54,1,113740,81,3800,0,4,3,3,0,2,1.0,2,1.1054213505596049,1,1,89,1,,
58,0,63625,45,2209,3,1,2,3,2,0,0.0,2,2.041952182332919,0,2,40,1,,
59,2,104816,62,324,0,4,1,3,0,1,0.0,1,1.62038804146967,3,0,32,1,,
19,1,53800,17,173,0,0,4,0,3,0,2.0,2,2.1071758811892303,0,3,283,1,,
27,0,32419,26,1520,1,4,3,2,1,1,0.9984059511158342,0,3.050689709826366,3,3,125,1,,
37,0,84796,84,1654,2,4,4,1,2,0,0.0,2,4.628783198643413,2,3,244,0,2023.0,1.0
46,0,69629,84,1198,4,1,2,4,3,1,0.0,2,1.6648859308401187,3,0,265,0,,
37,1,56080,56,2042,1,4,0,3,0,0,0.0,1,4.3435455660420885,0,1,79,0,2023.0,1.0
53,2,86249,83,2946,3,2,3,4,1,2,1.0,0,3.831799339785561,3,3,26,1,,
69,0,48004,30,1497,2,0,1,1,0,0,0.9984059511158342,0,2.368890697140231,1,2,174,0,,
45,0,47916,98,3500,0,3,3,1,0,0,1.0,0,2.4413241914231367,1,0,44,1,2023.0,1.0
40,0,84186,93,1531,2,1,4,1,1,0,2.0,0,3.87217785666426,2,1,101,0,2023.0,1.0
57,0,82403,73,3994,4,2,3,2,1,2,0.9984059511158342,2,2.868085784672595,0,3,137,1,,
18,0,117384,30,3684,3,2,1,2,0,2,2.0,1,1.7841144121834809,1,0,260,0,,
63,0,118385,26,147,0,0,0,3,2,2,2.0,1,3.209417877896397,0,2,271,0,,
25,1,39394,93,3533,2,0,3,3,0,2,0.0,2,1.7202786889527375,1,1,213,1,,
67,0,22853,87,1685,4,0,2,3,0,2,0.9984059511158342,1,3.0243927620773627,1,1,33,0,,
54,0,53697,2,3691,1,3,1,3,0,1,2.0,2,1.5632221546593508,1,2,37,1,,
21,1,114819,58,3729,0,0,2,2,0,0,0.0,0,3.2209209433956985,3,3,77,0,,
30,0,32213,67,745,4,3,1,1,3,0,0.9984059511158342,0,2.679633165048217,2,2,242,1,,
30,1,65906,46,365,0,2,1,3,2,2,0.9984059511158342,1,3.441875738519832,3,0,252,1,2023.0,1.0
36,1,99120,82,881,3,4,4,2,1,0,0.9984059511158342,0,3.5280440310831094,1,3,266,0,2023.0,1.0
51,1,45920,38,2657,2,3,0,0,1,0,0.9984059511158342,0,3.7255925339652105,3,0,284,0,,
66,0,80184,79,3098,1,1,3,1,3,1,2.0,2,1.6646604913851282,3,1,56,0,,
36,0,70100,9,3333,2,0,1,0,3,2,2.0,0,1.593986893997263,2,2,184,0,2023.0,1.0
45,0,37157,45,3664,2,4,1,3,3,2,2.0,0,4.553530839228168,0,2,176,1,,
66,0,70551,52,4010,1,2,4,2,1,0,0.9984059511158342,1,4.459187003126403,1,3,276,1,,
54,0,79052,20,4344,2,3,4,1,0,2,2.0,2,4.361744455183334,0,0,63,1,,
30,0,51335,2,2326,1,3,0,4,0,0,0.9984059511158342,2,1.7744897126649493,3,3,158,0,,
35,0,42488,46,1558,3,0,2,4,1,0,0.0,1,4.8617608870952935,0,0,159,1,2023.0,1.0
36,0,48393,84,2624,4,1,4,0,3,1,1.0,2,2.422188956978285,0,1,180,1,,
26,1,97061,71,668,0,2,1,3,0,0,0.0,1,1.2652497654607964,1,1,258,1,2023.0,1.0
45,1,119750,89,2971,0,4,3,0,0,1,0.0,0,2.467174747324057,3,3,73,1,,
68,1,67993,62,1846,0,0,4,3,3,0,1.0,0,3.819739996280052,2,2,204,0,2023.0,1.0
57,0,66489,9,3240,2,4,0,3,2,2,1.0,0,3.3201769549150755,2,0,123,1,,
44,0,29759,21,3822,3,4,0,1,1,2,0.9984059511158342,0,3.241725241524759,0,1,98,1,,
28,2,84595,66,4123,0,3,1,1,0,0,1.0,1,3.2446069304368126,0,3,234,0,2023.0,1.0
64,0,107211,49,1459,4,0,0,1,1,0,0.0,2,2.681792014127081,1,3,163,0,,
37,1,73740,26,3864,3,0,1,2,0,2,0.9984059511158342,1,3.2834253729191465,1,1,76,1,2023.0,1.0
33,0,113645,21,2147,3,3,0,0,2,0,2.0,2,2.424337079150571,0,2,141,0,2023.0,1.0
31,0,105579,79,2348,0,4,4,1,0,0,0.9984059511158342,1,4.850936605845536,1,0,106,0,,
28,2,23743,72,336,1,2,3,0,1,1,1.0,0,2.962484735906391,2,3,141,0,,
61,0,76151,64,4730,3,2,2,4,2,1,2.0,2,4.539856413795494,1,0,282,1,,
25,0,76531,21,339,1,4,3,1,1,1,1.0,0,2.1546209322726684,0,1,4,0,,
34,0,84331,46,3081,4,3,1,1,2,1,0.0,1,3.8837535455307903,2,3,224,0,,
26,1,118282,38,3454,2,0,2,3,2,0,2.0,0,3.034707583734781,1,2,207,0,,
64,0,103268,38,784,4,0,4,4,3,2,2.0,2,2.2050164881407603,1,0,156,1,2023.0,1.0
48,0,77802,81,3468,1,3,3,1,3,0,2.0,1,1.729028466628439,0,3,64,1,,
69,1,100974,18,4987,2,3,2,4,0,0,0.0,1,4.364504586896895,2,3,2,0,2023.0,1.0
37,0,33686,30,4946,1,0,0,0,3,1,0.9984059511158342,2,1.3304179997250207,0,0,9,1,,
60,1,72132,57,2258,2,2,1,2,1,1,2.0,2,4.193261464300229,1,0,59,0,,
26,0,112038,62,4774,3,4,0,2,2,2,0.9984059511158342,0,3.6209297448111313,0,0,250,0,,
24,1,73084,45,2094,2,4,4,2,1,2,1.0,1,1.4365620195529956,0,3,141,1,,
46,2,73863,22,1358,1,4,0,4,0,1,2.0,2,3.797167801003572,3,3,43,0,,
27,1,74596,11,4526,3,4,1,1,1,0,1.0,1,4.026558273695384,0,3,133,0,2023.0,1.0
27,0,68043,77,4454,4,1,3,4,3,2,1.0,2,4.026464598445626,0,2,266,0,,
48,2,111865,68,3361,2,3,0,3,0,0,0.0,1,1.5385668406045152,2,3,40,0,,
20,1,24611,38,751,2,4,4,2,0,2,1.0,2,4.284148954095729,2,0,155,0,,
54,1,74766,46,1260,3,3,1,4,1,0,0.0,2,3.863485800697124,1,0,260,0,2023.0,1.0
27,1,71993,63,4914,4,2,1,3,1,0,0.9984059511158342,2,1.527290386188816,2,3,5,1,,
32,1,49764,67,1731,1,4,1,3,0,1,1.0,0,4.702800065692562,3,0,89,0,,
50,1,76985,7,2360,2,3,3,2,1,0,1.0,2,3.637860630989596,1,2,5,0,,
23,0,55814,93,4006,1,1,4,2,3,2,0.9984059511158342,1,4.821156181112761,3,0,166,0,,
23,2,94155,20,1069,0,2,0,2,1,2,0.9984059511158342,1,2.413873396175848,2,2,81,0,2023.0,1.0
58,1,81807,30,661,3,2,3,3,3,2,0.0,0,1.8283428760387403,2,2,259,0,2023.0,1.0
28,2,113295,18,107,1,0,3,0,2,2,0.0,2,3.700161195283593,3,3,42,1,,
49,0,67994,52,1258,3,1,3,3,2,2,2.0,1,1.729108042392411,2,0,207,1,2023.0,1.0
30,0,34497,65,2556,0,0,1,0,3,1,0.9984059511158342,2,3.7129995058253216,3,0,162,0,2023.0,1.0
18,1,112602,65,127,3,0,4,4,0,0,0.9984059511158342,2,2.818862250202078,3,0,146,1,,
55,2,80071,96,2467,2,3,3,4,2,1,2.0,1,1.856121032243338,3,0,84,1,2023.0,1.0
